MemberID,ChineseName,EnglishName,Email,Gender,Birth,Education,MaritalStatus,StartDate,Age,AgeRange
8151,林雅琳,Roy,roy8151@gmail.com,女性,1953-4-9 12:00:00,高中,S,2007-1-10 12:00:00,60,60歲以上
8176,柯郁婷,Armando,armando8176@gmail.com,女性,1952-8-28 12:00:00,高中,S,2007-10-2 12:00:00,60,60歲以上
8183,黃欣儀,Corey,corey8183@gmail.com,女性,1952-8-22 12:00:00,高中,S,2008-2-15 12:00:00,60,60歲以上
8206,林品如,Saul,saul8206@gmail.com,女性,1952-9-12 12:00:00,高中,S,2008-6-16 12:00:00,60,60歲以上
8207,鄭季水,Izaiah,izaiah8207@gmail.com,女性,1952-7-31 12:00:00,高中,S,2008-6-15 12:00:00,60,60歲以上
8219,陳志豪,Danny,danny8219@gmail.com,女性,1953-3-30 12:00:00,高中,S,2007-4-28 12:00:00,60,60歲以上
8220,黃馨儀,Davis,davis8220@gmail.com,女性,1949-7-6 12:00:00,高中,S,2008-4-16 12:00:00,63,60歲以上
8223,楊凱原,Ridge,ridge8223@gmail.com,女性,1943-12-3 12:00:00,高中,S,2008-3-7 12:00:00,69,60歲以上
8226,王雅如,Yusuf,yusuf8226@gmail.com,女性,1950-10-19 12:00:00,高中,S,2008-7-9 12:00:00,62,60歲以上
8239,鄭雅雯,Ariel,ariel8239@gmail.com,女性,1929-7-30 12:00:00,高中,S,2008-8-8 12:00:00,83,60歲以上
8240,翁慧劭,Valentino,valentino8240@gmail.com,女性,1952-9-7 12:00:00,高中,S,2008-2-29 12:00:00,60,60歲以上
8244,馬仲,Jayson,jayson8244@gmail.com,女性,1948-12-8 12:00:00,高中,S,2008-12-3 12:00:00,64,60歲以上
8254,黃惠婷,Ronald,ronald8254@gmail.com,女性,1946-10-28 12:00:00,高中,S,2006-11-23 12:00:00,66,60歲以上
8259,吳雅芳,Albert,albert8259@gmail.com,女性,1930-7-31 12:00:00,高中,S,2008-4-23 12:00:00,82,60歲以上
8281,張淑華,Gerardo,gerardo8281@gmail.com,女性,1951-4-2 12:00:00,高中,S,2008-7-4 12:00:00,62,60歲以上
8282,鐘淑婷,Ryland,ryland8282@gmail.com,女性,1950-10-9 12:00:00,高中,S,2008-4-8 12:00:00,62,60歲以上
8283,劉怡如,Dorian,dorian8283@gmail.com,女性,1950-10-8 12:00:00,高中,S,2008-2-12 12:00:00,62,60歲以上
8284,蘇宜蓁,Drake,drake8284@gmail.com,女性,1948-2-10 12:00:00,高中,S,2008-6-13 12:00:00,65,60歲以上
8290,葉萱隆,Gage,gage8290@gmail.com,女性,1951-4-20 12:00:00,高中,S,2008-3-16 12:00:00,61,60歲以上
8296,林欣怡,Rodrigo,rodrigo8296@gmail.com,女性,1952-1-9 12:00:00,高中,S,2008-8-24 12:00:00,61,60歲以上
8297,何彥竹,Hezekiah,hezekiah8297@gmail.com,女性,1948-2-15 12:00:00,高中,S,2008-5-6 12:00:00,65,60歲以上
8304,邱佩蓉,Kylan,kylan8304@gmail.com,女性,1935-4-30 12:00:00,高中,S,2008-5-17 12:00:00,77,60歲以上
8307,林安夢,Boone,boone8307@gmail.com,女性,1933-3-24 12:00:00,高中,S,2008-7-21 12:00:00,80,60歲以上
8308,蔡芳儀,Ledger,ledger8308@gmail.com,女性,1929-9-22 12:00:00,高中,S,2008-1-26 12:00:00,83,60歲以上
8309,古淑娟,Santana,santana8309@gmail.com,女性,1934-4-9 12:00:00,高中,S,2008-4-30 12:00:00,79,60歲以上
8310,阮東美,Jamari,jamari8310@gmail.com,女性,1933-4-8 12:00:00,高中,S,2008-8-15 12:00:00,80,60歲以上
8311,潘宜君,Jamir,jamir8311@gmail.com,女性,1931-11-2 12:00:00,高中,S,2008-4-19 12:00:00,81,60歲以上
8312,許皓弘,Lawrence,lawrence8312@gmail.com,女性,1932-6-18 12:00:00,高中,S,2008-2-6 12:00:00,80,60歲以上
8313,陳志宏,Reece,reece8313@gmail.com,女性,1938-4-7 12:00:00,高中,S,2008-5-7 12:00:00,75,60歲以上
8314,李啟泰,Kaysen,kaysen8314@gmail.com,女性,1936-2-26 12:00:00,高中,S,2008-2-13 12:00:00,77,60歲以上
8315,許上瑤,Shiloh,shiloh8315@gmail.com,女性,1935-12-19 12:00:00,高中,S,2008-8-1 12:00:00,77,60歲以上
8316,陳筱婷,Arjun,arjun8316@gmail.com,女性,1934-7-29 12:00:00,高中,S,2008-4-30 12:00:00,78,60歲以上
8317,林宜靜,Marcelo,marcelo8317@gmail.com,女性,1937-1-3 12:00:00,高中,S,2008-5-11 12:00:00,76,60歲以上
8318,鐘隆睿,Abram,abram8318@gmail.com,女性,1939-9-12 12:00:00,高中,S,2008-9-2 12:00:00,73,60歲以上
8319,黃世禮,Benson,benson8319@gmail.com,女性,1928-8-18 12:00:00,高中,S,2008-3-7 12:00:00,84,60歲以上
8320,蘇凡平,Huxley,huxley8320@gmail.com,女性,1930-9-28 12:00:00,高中,S,2008-5-30 12:00:00,82,60歲以上
8321,阮晉宣,Nikolas,nikolas8321@gmail.com,女性,1932-3-4 12:00:00,高中,S,2008-9-25 12:00:00,81,60歲以上
8322,韓怡潔,Zain,zain8322@gmail.com,女性,1927-4-27 12:00:00,高中,S,2008-3-14 12:00:00,85,60歲以上
8323,白昌琦,Kohen,kohen8323@gmail.com,女性,1932-2-18 12:00:00,高中,S,2008-8-31 12:00:00,81,60歲以上
8324,蕭玉婷,Samson,samson8324@gmail.com,女性,1934-6-7 12:00:00,高中,S,2008-6-6 12:00:00,78,60歲以上
8325,黎雅婷,Miller,miller8325@gmail.com,女性,1930-1-22 12:00:00,高中,S,2008-3-25 12:00:00,83,60歲以上
8326,廖志強,Donald,donald8326@gmail.com,女性,1930-1-11 12:00:00,高中,S,2008-6-10 12:00:00,83,60歲以上
8327,潘惠光,Finnley,finnley8327@gmail.com,女性,1937-4-1 12:00:00,高中,S,2008-4-3 12:00:00,76,60歲以上
8328,余上興,Kannon,kannon8328@gmail.com,女性,1933-7-23 12:00:00,高中,S,2008-3-27 12:00:00,79,60歲以上
8329,王佩珊,Lucian,lucian8329@gmail.com,女性,1935-9-2 12:00:00,高中,S,2008-6-19 12:00:00,77,60歲以上
8330,顏松智,Watson,watson8330@gmail.com,女性,1938-2-7 12:00:00,高中,S,2008-6-30 12:00:00,75,60歲以上
8331,蘇美玲,Keith,keith8331@gmail.com,女性,1936-2-26 12:00:00,高中,S,2008-5-14 12:00:00,77,60歲以上
8332,黃,Westin,westin8332@gmail.com,女性,1938-4-7 12:00:00,高中,S,2008-8-6 12:00:00,75,60歲以上
8336,楊怡芬,Tadeo,tadeo8336@gmail.com,女性,1949-9-27 12:00:00,高中,S,2008-6-14 12:00:00,63,60歲以上
8366,楊與如,Sincere,sincere8366@gmail.com,女性,1946-11-7 12:00:00,高中,S,2008-10-12 12:00:00,66,60歲以上
8372,周佳怡,Boston,boston8372@gmail.com,女性,1953-4-1 12:00:00,高中,S,2007-6-3 12:00:00,60,60歲以上
8381,楊宗翰,Axton,axton8381@gmail.com,女性,1948-9-28 12:00:00,高中,S,2008-8-11 12:00:00,64,60歲以上
8382,葉美娟,Amos,amos8382@gmail.com,女性,1950-9-10 12:00:00,高中,S,2008-12-2 12:00:00,62,60歲以上
8385,邱瑞宇,Chandler,chandler8385@gmail.com,女性,1951-4-4 12:00:00,高中,S,2008-10-29 12:00:00,62,60歲以上
8402,鄒欣儀,Leandro,leandro8402@gmail.com,女性,1949-9-1 12:00:00,高中,S,2008-7-5 12:00:00,63,60歲以上
8405,吳志豪,Raul,raul8405@gmail.com,女性,1946-1-27 12:00:00,高中,S,2008-11-15 12:00:00,67,60歲以上
8406,李玉婷,Scott,scott8406@gmail.com,女性,1938-12-28 12:00:00,高中,S,2008-6-11 12:00:00,74,60歲以上
8407,邱依婷,Reign,reign8407@gmail.com,女性,1947-10-30 12:00:00,高中,S,2008-10-22 12:00:00,65,60歲以上
8408,許佳雯,Alessandro,alessandro8408@gmail.com,女性,1949-7-15 12:00:00,高中,S,2008-12-4 12:00:00,63,60歲以上
8429,倪雅婷,Camilo,camilo8429@gmail.com,女性,1942-3-16 12:00:00,高中,S,2008-1-14 12:00:00,71,60歲以上
8433,童淑貞,Derrick,derrick8433@gmail.com,女性,1947-11-5 12:00:00,高中,S,2008-2-29 12:00:00,65,60歲以上
8436,林怡伶,Morgan,morgan8436@gmail.com,女性,1929-7-15 12:00:00,高中,S,2008-7-14 12:00:00,83,60歲以上
8438,黃虎奇,Julio,julio8438@gmail.com,女性,1952-10-28 12:00:00,高中,S,2008-8-2 12:00:00,60,60歲以上
8439,沈玉婷,Clay,clay8439@gmail.com,女性,1946-2-28 12:00:00,高中,S,2008-5-22 12:00:00,67,60歲以上
8440,蔡惠婷,Edison,edison8440@gmail.com,女性,1950-10-5 12:00:00,高中,S,2008-11-4 12:00:00,62,60歲以上
8451,黃靜宜,Jaime,jaime8451@gmail.com,女性,1948-7-2 12:00:00,高中,S,2008-12-8 12:00:00,64,60歲以上
8452,夏志偉,Augustine,augustine8452@gmail.com,女性,1948-8-20 12:00:00,高中,S,2008-4-23 12:00:00,64,60歲以上
8453,魏南燕,Julien,julien8453@gmail.com,女性,1951-4-29 12:00:00,高中,S,2008-5-13 12:00:00,61,60歲以上
8467,張意志,Zeke,zeke8467@gmail.com,女性,1953-1-31 12:00:00,高中,S,2006-7-12 12:00:00,60,60歲以上
8470,曾嘉慧,Marvin,marvin8470@gmail.com,女性,1928-2-23 12:00:00,高中,S,2008-4-12 12:00:00,85,60歲以上
8472,童志遠,Bellamy,bellamy8472@gmail.com,女性,1926-1-13 12:00:00,高中,S,2008-1-19 12:00:00,87,60歲以上
8473,吳國名,Landen,landen8473@gmail.com,女性,1952-5-30 12:00:00,高中,S,2006-9-25 12:00:00,60,60歲以上
8480,宋家瑋,Dustin,dustin8480@gmail.com,女性,1947-7-11 12:00:00,高中,S,2006-11-7 12:00:00,65,60歲以上
8481,林淑萍,Jamie,jamie8481@gmail.com,女性,1952-7-5 12:00:00,高中,S,2008-5-10 12:00:00,60,60歲以上
8483,李羽純,Krew,krew8483@gmail.com,女性,1950-7-2 12:00:00,高中,S,2008-3-3 12:00:00,62,60歲以上
7033,王建宏,Kyree,kyree7033@gmail.com,男性,1976-11-3 12:00:00,高中,M,2006-12-9 12:00:00,36,30~39歲
7034,袁雅雯,Colter,colter7034@gmail.com,男性,1976-1-14 12:00:00,高中,M,2006-12-19 12:00:00,37,30~39歲
7038,余宛真,Johan,johan7038@gmail.com,男性,1976-8-17 12:00:00,高中,M,2006-12-5 12:00:00,36,30~39歲
7039,蔡依婷,Houston,houston7039@gmail.com,男性,1982-1-18 12:00:00,高中,M,2008-5-11 12:00:00,31,30~39歲
7040,蔡紹彥,Layton,layton7040@gmail.com,男性,1980-12-16 12:00:00,高中,M,2008-10-10 12:00:00,32,30~39歲
7065,白明英,Quincy,quincy7065@gmail.com,男性,1981-2-20 12:00:00,高中,M,2008-6-29 12:00:00,32,30~39歲
7083,林佩蓉,Case,case7083@gmail.com,男性,1978-7-25 12:00:00,高中,M,2008-1-18 12:00:00,34,30~39歲
7084,黃信宏,Atreus,atreus7084@gmail.com,男性,1978-11-5 12:00:00,高中,M,2007-9-26 12:00:00,34,30~39歲
7086,許雅慧,Cayson,cayson7086@gmail.com,男性,1974-1-8 12:00:00,高中,M,2008-1-21 12:00:00,39,30~39歲
7088,林善明,Aarav,aarav7088@gmail.com,男性,1978-5-25 12:00:00,高中,M,2008-10-14 12:00:00,34,30~39歲
7095,趙婉婷,Darius,darius7095@gmail.com,男性,1975-9-29 12:00:00,高中,M,2008-2-26 12:00:00,37,30~39歲
7107,王玉婷,Harlan,harlan7107@gmail.com,男性,1980-8-6 12:00:00,高中,M,2008-1-21 12:00:00,32,30~39歲
7110,洪慧玲,Justice,justice7110@gmail.com,男性,1975-7-4 12:00:00,高中,M,2008-1-9 12:00:00,37,30~39歲
7111,劉靜怡,Abdiel,abdiel7111@gmail.com,男性,1973-10-17 12:00:00,高中,M,2008-3-26 12:00:00,39,30~39歲
7113,麻允琦,Layne,layne7113@gmail.com,男性,1982-1-29 12:00:00,高中,M,2008-3-13 12:00:00,31,30~39歲
7117,阮漢龍,Raylan,raylan7117@gmail.com,男性,1980-4-10 12:00:00,高中,M,2008-4-17 12:00:00,33,30~39歲
7123,吳淑芬,Arturo,arturo7123@gmail.com,男性,1980-1-14 12:00:00,高中,M,2008-8-7 12:00:00,33,30~39歲
7159,林瑞興,Taylor,taylor7159@gmail.com,男性,1977-4-3 12:00:00,高中,M,2008-9-9 12:00:00,36,30~39歲
7175,張曉蘭,Anakin,anakin7175@gmail.com,男性,1976-9-5 12:00:00,高中,M,2008-8-24 12:00:00,36,30~39歲
7176,陳嘉玲,Ander,ander7176@gmail.com,男性,1982-2-12 12:00:00,高中,M,2008-6-1 12:00:00,31,30~39歲
7200,陳土富,Hamza,hamza7200@gmail.com,男性,1979-10-22 12:00:00,高中,M,2008-10-14 12:00:00,33,30~39歲
7202,邱心怡,Otis,otis7202@gmail.com,男性,1978-12-23 12:00:00,高中,M,2008-5-12 12:00:00,34,30~39歲
7204,陳重生,Azariah,azariah7204@gmail.com,男性,1978-10-8 12:00:00,高中,M,2008-6-1 12:00:00,34,30~39歲
7206,鄭智偉,Leonard,leonard7206@gmail.com,男性,1975-4-23 12:00:00,高中,M,2008-10-29 12:00:00,37,30~39歲
7207,索心怡,Colby,colby7207@gmail.com,男性,1976-11-2 12:00:00,高中,M,2008-4-29 12:00:00,36,30~39歲
7218,馮家瑋,Duke,duke7218@gmail.com,男性,1974-5-19 12:00:00,高中,M,2008-3-24 12:00:00,38,30~39歲
7226,岑馨儀,Flynn,flynn7226@gmail.com,男性,1978-8-10 12:00:00,高中,M,2008-8-11 12:00:00,34,30~39歲
7227,余千禮,Trey,trey7227@gmail.com,男性,1979-3-6 12:00:00,高中,M,2008-9-23 12:00:00,34,30~39歲
7266,彭慧婷,Gustavo,gustavo7266@gmail.com,男性,1980-7-8 12:00:00,高中,M,2008-7-7 12:00:00,32,30~39歲
7270,吳俊賢,Fletcher,fletcher7270@gmail.com,男性,1980-3-2 12:00:00,高中,M,2008-7-11 12:00:00,33,30~39歲
7271,宋怡靜,Issac,issac7271@gmail.com,男性,1979-3-21 12:00:00,高中,M,2008-3-29 12:00:00,34,30~39歲
7276,黃靜怡,Sam,sam7276@gmail.com,男性,1976-11-3 12:00:00,高中,M,2008-6-21 12:00:00,36,30~39歲
7277,郭耀宗,Trenton,trenton7277@gmail.com,男性,1976-2-21 12:00:00,高中,M,2008-1-11 12:00:00,37,30~39歲
7309,蕭嘉玲,Callahan,callahan7309@gmail.com,男性,1975-7-3 12:00:00,高中,M,2007-4-28 12:00:00,37,30~39歲
7310,林宣永,Chris,chris7310@gmail.com,男性,1973-6-11 12:00:00,高中,M,2007-4-13 12:00:00,39,30~39歲
7311,柯佳琪,Mohammad,mohammad7311@gmail.com,男性,1978-7-21 12:00:00,高中,M,2008-1-11 12:00:00,34,30~39歲
7312,喻靜怡,Rayan,rayan7312@gmail.com,男性,1981-4-17 12:00:00,高中,M,2008-3-25 12:00:00,31,30~39歲
7313,鄧詩婷,Lionel,lionel7313@gmail.com,男性,1979-8-11 12:00:00,高中,M,2008-11-10 12:00:00,33,30~39歲
7322,聶美玲,Bruno,bruno7322@gmail.com,男性,1980-6-7 12:00:00,高中,M,2008-9-28 12:00:00,32,30~39歲
7329,沈怡婷,Jaxxon,jaxxon7329@gmail.com,男性,1974-4-22 12:00:00,高中,M,2007-8-25 12:00:00,38,30~39歲
7336,李俊明,Zaid,zaid7336@gmail.com,男性,1980-8-20 12:00:00,高中,M,2008-1-25 12:00:00,32,30~39歲
7337,陳怡君,Brycen,brycen7337@gmail.com,男性,1978-10-22 12:00:00,高中,M,2007-8-30 12:00:00,34,30~39歲
7346,詹明哲,Roland,roland7346@gmail.com,男性,1976-3-15 12:00:00,高中,M,2008-1-3 12:00:00,37,30~39歲
7351,蕭建宏,Dillon,dillon7351@gmail.com,男性,1981-9-1 12:00:00,高中,M,2008-8-23 12:00:00,31,30~39歲
7352,聶玉婷,Lennon,lennon7352@gmail.com,男性,1979-4-10 12:00:00,高中,M,2008-5-17 12:00:00,34,30~39歲
7362,黃欣宜,Ambrose,ambrose7362@gmail.com,男性,1974-5-9 12:00:00,高中,M,2007-5-1 12:00:00,38,30~39歲
7371,姚晴德,Rio,rio7371@gmail.com,男性,1976-9-21 12:00:00,高中,M,2008-7-12 12:00:00,36,30~39歲
7372,胡惠珍,Mac,mac7372@gmail.com,男性,1982-2-27 12:00:00,高中,M,2008-6-10 12:00:00,31,30~39歲
7373,謝佳雯,Ahmed,ahmed7373@gmail.com,男性,1981-2-16 12:00:00,高中,M,2008-3-18 12:00:00,32,30~39歲
7405,張嘉明,Samir,samir7405@gmail.com,男性,1974-3-11 12:00:00,高中,M,2008-9-15 12:00:00,39,30~39歲
7410,吳正元,Yosef,yosef7410@gmail.com,男性,1974-11-22 12:00:00,高中,M,2007-10-14 12:00:00,38,30~39歲
7411,陳雨釗,Tru,tru7411@gmail.com,男性,1974-1-6 12:00:00,高中,M,2008-6-13 12:00:00,39,30~39歲
7416,李協賢,Creed,creed7416@gmail.com,男性,1977-1-27 12:00:00,高中,M,2007-12-13 12:00:00,36,30~39歲
7417,許雅婷,Tony,tony7417@gmail.com,男性,1978-7-2 12:00:00,高中,M,2008-5-20 12:00:00,34,30~39歲
7421,黃嘉玲,Alden,alden7421@gmail.com,男性,1979-4-8 12:00:00,高中,M,2008-3-3 12:00:00,34,30~39歲
7429,錢美慧,Aden,aden7429@gmail.com,男性,1981-12-28 12:00:00,高中,M,2006-10-3 12:00:00,31,30~39歲
7430,林怡伶,Alec,alec7430@gmail.com,男性,1979-11-13 12:00:00,高中,M,2006-10-23 12:00:00,33,30~39歲
7438,李雅雯,Carmelo,carmelo7438@gmail.com,男性,1980-11-18 12:00:00,高中,M,2007-2-2 12:00:00,32,30~39歲
7444,王佩蓉,Dario,dario7444@gmail.com,男性,1973-7-6 12:00:00,高中,M,2008-3-29 12:00:00,39,30~39歲
7448,陳明哲,Marcel,marcel7448@gmail.com,男性,1981-3-14 12:00:00,高中,S,2008-1-18 12:00:00,32,30~39歲
7450,賴蕙芝,Roger,roger7450@gmail.com,男性,1979-4-20 12:00:00,高中,S,2008-3-29 12:00:00,33,30~39歲
7453,郭旺星,Ty,ty7453@gmail.com,男性,1974-9-20 12:00:00,高中,S,2008-5-18 12:00:00,38,30~39歲
7454,錢惠君,Ahmad,ahmad7454@gmail.com,男性,1975-4-30 12:00:00,高中,S,2008-9-17 12:00:00,37,30~39歲
7456,潘雅琪,Emir,emir7456@gmail.com,男性,1979-8-27 12:00:00,高中,S,2008-5-27 12:00:00,33,30~39歲
7457,毛郁婷,Landyn,landyn7457@gmail.com,男性,1981-10-1 12:00:00,高中,S,2008-11-18 12:00:00,31,30~39歲
7458,林俊傑,Skyler,skyler7458@gmail.com,男性,1976-12-18 12:00:00,高中,S,2008-2-22 12:00:00,36,30~39歲
7459,陳錦秀,Mohammed,mohammed7459@gmail.com,男性,1976-9-1 12:00:00,高中,S,2008-3-13 12:00:00,36,30~39歲
7460,彭品新,Dennis,dennis7460@gmail.com,男性,1978-6-17 12:00:00,高中,S,2007-7-22 12:00:00,34,30~39歲
7466,蔡佳穎,Kareem,kareem7466@gmail.com,男性,1981-7-21 12:00:00,高中,S,2008-8-28 12:00:00,31,30~39歲
7470,林雅萍,Nixon,nixon7470@gmail.com,男性,1976-12-1 12:00:00,高中,S,2006-5-22 12:00:00,36,30~39歲
7472,許宜君,Rex,rex7472@gmail.com,男性,1980-7-8 12:00:00,高中,S,2007-9-18 12:00:00,32,30~39歲
7477,蔡家銘,Uriah,uriah7477@gmail.com,男性,1982-4-10 12:00:00,高中,S,2008-4-9 12:00:00,31,30~39歲
7478,宋怡君,Lee,lee7478@gmail.com,男性,1981-7-19 12:00:00,高中,S,2008-4-10 12:00:00,31,30~39歲
7479,王皓水,Louie,louie7479@gmail.com,男性,1979-7-21 12:00:00,高中,S,2007-1-19 12:00:00,33,30~39歲
7480,林晉木,Rayden,rayden7480@gmail.com,男性,1979-8-20 12:00:00,高中,S,2008-1-9 12:00:00,33,30~39歲
7482,張志強,Reese,reese7482@gmail.com,男性,1979-9-2 12:00:00,高中,S,2008-4-12 12:00:00,33,30~39歲
7483,汪淳豪,Alberto,alberto7483@gmail.com,男性,1975-1-1 12:00:00,高中,S,2008-1-7 12:00:00,38,30~39歲
7485,倪哲蜂,Cason,cason7485@gmail.com,男性,1979-2-15 12:00:00,高中,S,2007-10-5 12:00:00,34,30~39歲
7491,劉耀輝,Quinton,quinton7491@gmail.com,男性,1979-11-15 12:00:00,高中,S,2008-1-25 12:00:00,33,30~39歲
7494,劉偉治,Kingsley,kingsley7494@gmail.com,男性,1979-4-7 12:00:00,高中,S,2008-6-5 12:00:00,34,30~39歲
7499,黃郁婷,Chaim,chaim7499@gmail.com,男性,1973-12-13 12:00:00,高中,S,2008-2-3 12:00:00,39,30~39歲
7501,艾淑芬,Alfredo,alfredo7501@gmail.com,男性,1976-11-8 12:00:00,高中,S,2008-6-4 12:00:00,36,30~39歲
7503,徐克金,Mauricio,mauricio7503@gmail.com,男性,1974-3-31 12:00:00,高中,S,2008-2-22 12:00:00,39,30~39歲
7504,王宗翰,Caspian,caspian7504@gmail.com,男性,1973-12-9 12:00:00,高中,S,2008-2-15 12:00:00,39,30~39歲
7509,余佳穎,Legacy,legacy7509@gmail.com,男性,1977-1-13 12:00:00,高中,S,2008-2-10 12:00:00,36,30~39歲
7511,霍宗翰,Ocean,ocean7511@gmail.com,男性,1980-4-20 12:00:00,高中,S,2008-9-16 12:00:00,32,30~39歲
7513,王進財,Ozzy,ozzy7513@gmail.com,男性,1973-7-1 12:00:00,高中,S,2007-8-22 12:00:00,39,30~39歲
7514,羅婉婷,Briar,briar7514@gmail.com,男性,1973-8-17 12:00:00,高中,S,2008-9-8 12:00:00,39,30~39歲
7517,黃婉婷,Wilson,wilson7517@gmail.com,男性,1978-12-1 12:00:00,高中,S,2006-3-31 12:00:00,34,30~39歲
7524,韓欣怡,Forest,forest7524@gmail.com,男性,1978-6-6 12:00:00,高中,S,2008-7-28 12:00:00,34,30~39歲
7527,沈嘉玲,Grey,grey7527@gmail.com,男性,1974-7-24 12:00:00,高中,S,2006-4-15 12:00:00,38,30~39歲
7528,梁韻如,Joziah,joziah7528@gmail.com,男性,1982-4-12 12:00:00,高中,S,2008-2-24 12:00:00,30,30~39歲
7529,王冠行,Salem,salem7529@gmail.com,男性,1982-4-23 12:00:00,高中,S,2008-9-29 12:00:00,30,30~39歲
7533,林佩土,Neil,neil7533@gmail.com,男性,1973-11-8 12:00:00,高中,S,2007-10-19 12:00:00,39,30~39歲
7536,林怡玲,Remi,remi7536@gmail.com,男性,1976-10-13 12:00:00,高中,S,2008-6-13 12:00:00,36,30~39歲
7544,郭怡婷,Bridger,bridger7544@gmail.com,男性,1973-10-11 12:00:00,高中,S,2008-11-15 12:00:00,39,30~39歲
7548,李佳蓉,Harry,harry7548@gmail.com,男性,1978-7-6 12:00:00,高中,S,2008-7-30 12:00:00,34,30~39歲
7549,盧建志,Jefferson,jefferson7549@gmail.com,男性,1978-11-19 12:00:00,高中,S,2008-7-28 12:00:00,34,30~39歲
7551,楊一永,Lachlan,lachlan7551@gmail.com,男性,1980-9-28 12:00:00,高中,S,2008-5-27 12:00:00,32,30~39歲
7552,王志宏,Nelson,nelson7552@gmail.com,男性,1981-8-10 12:00:00,高中,S,2008-1-20 12:00:00,31,30~39歲
7554,游陽松,Casen,casen7554@gmail.com,男性,1976-3-4 12:00:00,高中,S,2008-5-29 12:00:00,37,30~39歲
7557,張美惠,Salvador,salvador7557@gmail.com,男性,1980-3-22 12:00:00,高中,S,2008-3-29 12:00:00,33,30~39歲
7562,席家銘,Magnus,magnus7562@gmail.com,男性,1978-9-14 12:00:00,高中,S,2006-9-26 12:00:00,34,30~39歲
7564,居貴聖,Tommy,tommy7564@gmail.com,男性,1980-9-22 12:00:00,高中,S,2008-5-23 12:00:00,32,30~39歲
7565,王惠琴,Marcellus,marcellus7565@gmail.com,男性,1979-2-16 12:00:00,高中,S,2008-4-26 12:00:00,34,30~39歲
7568,姜華綠,Maximo,maximo7568@gmail.com,男性,1978-5-10 12:00:00,高中,S,2008-10-13 12:00:00,34,30~39歲
7571,錢家豪,Jerry,jerry7571@gmail.com,男性,1973-9-18 12:00:00,高中,S,2008-10-14 12:00:00,39,30~39歲
7580,苗偉釗,Clyde,clyde7580@gmail.com,男性,1975-8-1 12:00:00,高中,S,2006-7-18 12:00:00,37,30~39歲
7585,陳佩君,Aron,aron7585@gmail.com,男性,1978-11-11 12:00:00,高中,S,2008-1-31 12:00:00,34,30~39歲
7586,吳惠娟,Keaton,keaton7586@gmail.com,男性,1976-11-18 12:00:00,高中,S,2008-10-3 12:00:00,36,30~39歲
7593,劉佩玲,Eliam,eliam7593@gmail.com,男性,1975-8-11 12:00:00,高中,S,2008-3-26 12:00:00,37,30~39歲
7604,黎家榮,Lian,lian7604@gmail.com,男性,1978-4-20 12:00:00,高中,S,2008-9-11 12:00:00,34,30~39歲
7607,蘇志明,Trace,trace7607@gmail.com,男性,1978-7-22 12:00:00,高中,S,2008-8-19 12:00:00,34,30~39歲
7626,洪惠琴,Douglas,douglas7626@gmail.com,男性,1976-7-17 12:00:00,高中,S,2008-10-12 12:00:00,36,30~39歲
7630,吳智偉,Junior,junior7630@gmail.com,男性,1974-1-15 12:00:00,高中,S,2007-4-25 12:00:00,39,30~39歲
7633,劉敬哲,Titan,titan7633@gmail.com,男性,1980-12-12 12:00:00,高中,S,2008-11-21 12:00:00,32,30~39歲
7637,陳佩玲,Cullen,cullen7637@gmail.com,男性,1976-9-10 12:00:00,高中,S,2008-7-30 12:00:00,36,30~39歲
7642,朱雅婷,Cillian,cillian7642@gmail.com,男性,1974-12-3 12:00:00,高中,S,2008-3-26 12:00:00,38,30~39歲
7643,許欣怡,Musa,musa7643@gmail.com,男性,1973-12-12 12:00:00,高中,S,2008-4-2 12:00:00,39,30~39歲
7646,黃南淑,Mylo,mylo7646@gmail.com,男性,1976-12-7 12:00:00,高中,S,2008-10-2 12:00:00,36,30~39歲
7647,鄭美華,Hugh,hugh7647@gmail.com,男性,1982-4-10 12:00:00,高中,S,2008-11-3 12:00:00,31,30~39歲
7648,蘇德瑞,Tomas,tomas7648@gmail.com,男性,1978-7-9 12:00:00,高中,S,2008-4-7 12:00:00,34,30~39歲
7649,馮善友,Vincenzo,vincenzo7649@gmail.com,男性,1980-7-10 12:00:00,高中,S,2008-12-16 12:00:00,32,30~39歲
7650,張家仲,Westley,westley7650@gmail.com,男性,1974-9-6 12:00:00,高中,S,2008-4-9 12:00:00,38,30~39歲
7658,戴念倫,Langston,langston7658@gmail.com,男性,1979-1-29 12:00:00,高中,S,2008-12-19 12:00:00,34,30~39歲
7662,曾致嘉,Byron,byron7662@gmail.com,男性,1978-10-31 12:00:00,高中,S,2008-2-9 12:00:00,34,30~39歲
7667,傅雅雯,Kiaan,kiaan7667@gmail.com,男性,1974-2-11 12:00:00,高中,S,2008-6-19 12:00:00,39,30~39歲
7668,胡亞治,Loyal,loyal7668@gmail.com,男性,1980-3-22 12:00:00,高中,S,2006-8-12 12:00:00,33,30~39歲
7672,劉國樑,Orlando,orlando7672@gmail.com,男性,1979-10-16 12:00:00,高中,S,2008-6-7 12:00:00,33,30~39歲
7674,許日芝,Kyro,kyro7674@gmail.com,男性,1975-3-18 12:00:00,高中,S,2007-8-7 12:00:00,38,30~39歲
